"model","ens","year","tx5d","tx5d_ano","gmst_ano"
"GFDLESM2","r01",2049,291.996765136719,2.48453916352372,1.24401706678231
"GFDLESM2","r01",2050,292.183441162109,2.67121518891435,1.27178088688993
"GFDLESM2","r01",2051,291.872497558594,2.36027158539872,1.29961581667675
"GFDLESM2","r01",2052,293.374084472656,3.86185849946122,1.32751506264833
"GFDLESM2","r01",2053,292.168029785156,2.65580381196122,1.35547183131035
"GFDLESM2","r01",2054,292.379669189453,2.8674432162581,1.3834793291681
"GFDLESM2","r01",2055,292.369781494141,2.8575555209456,1.41153076272724
"GFDLESM2","r01",2056,293.413970947266,3.9017449740706,1.43961933849329
"GFDLESM2","r01",2057,292.986389160156,3.47416318696122,1.46773826297175
"GFDLESM2","r01",2058,291.707061767578,2.1948357943831,1.49588074266813
"GFDLESM2","r01",2059,292.4365234375,2.92429746430497,1.52403998408795
"GFDLESM2","r01",2060,292.596038818359,3.08381284516435,1.55220919373676
"GFDLESM2","r01",2061,292.714691162109,3.20246518891435,1.58038157812013
"GFDLESM2","r01",2062,293.399932861328,3.8877068881331,1.6085503437435
"GFDLESM2","r01",2063,292.836273193359,3.32404722016435,1.63670869711245
"GFDLESM2","r01",2064,293.031097412109,3.51887143891435,1.66484984473249
"GFDLESM2","r01",2065,293.710357666016,4.1981316928206,1.69296699310905
"GFDLESM2","r01",2066,293.332977294922,3.82075132172685,1.72105334874777
"GFDLESM2","r01",2067,292.804779052734,3.29255307953935,1.74910211815416
"GFDLESM2","r01",2068,293.631927490234,4.11970151703935,1.77710650783371
"GFDLESM2","r01",2069,293.208404541016,3.6961785678206,1.80505972429194
"GFDLESM2","r01",2070,293.005310058594,3.49308408539872,1.83295497403441
"GFDLESM2","r01",2071,292.35009765625,2.83787168305497,1.86087847077755
"GFDLESM2","r01",2072,293.137359619141,3.6251336459456,1.88891652469903
"GFDLESM2","r01",2073,293.052703857422,3.54047788422685,1.91706248699654
"GFDLESM2","r01",2074,293.264587402344,3.75236142914872,1.94530970886757
"GFDLESM2","r01",2075,293.259460449219,3.74723447602372,1.97365154150981
"GFDLESM2","r01",2076,292.739898681641,3.2276727084456,2.00208133612068
"GFDLESM2","r01",2077,292.378875732422,2.86664975922685,2.03059244389783
"GFDLESM2","r01",2078,293.463195800781,3.95096982758622,2.05917821603896
"GFDLESM2","r01",2079,295.191375732422,5.67914975922685,2.08783200374148
"GFDLESM2","r01",2080,292.763916015625,3.25169004242997,2.11654715820293
"GFDLESM2","r01",2081,292.849304199219,3.33707822602372,2.14531703062107
"GFDLESM2","r01",2082,293.443664550781,3.93143857758622,2.17413497219337
"GFDLESM2","r01",2083,294.025299072266,4.5130730990706,2.20299433411742
"GFDLESM2","r01",2084,294.666839599609,5.15461362641435,2.23188846759075
"GFDLESM2","r01",2085,293.892913818359,4.38068784516435,2.26081072381101
"GFDLESM2","r01",2086,293.898895263672,4.38666929047685,2.28975445397566
"GFDLESM2","r01",2087,293.388946533203,3.8767205600081,2.31871300928236
"GFDLESM2","r01",2088,292.911712646484,3.39948667328935,2.3476797409287
"GFDLESM2","r01",2089,293.903717041016,4.3914910678206,2.37664800011231
"GFDLESM2","r01",2090,293.393402099609,3.88117612641435,2.40561113803062
"GFDLESM2","r01",2091,294.047454833984,4.53522886078935,2.43456250588127
"GFDLESM2","r01",2092,294.094512939453,4.5822869662581,2.46349545486191
"GFDLESM2","r01",2093,294.737976074219,5.22575010102372,2.49240333616996
"GFDLESM2","r01",2094,293.598022460938,4.08579648774247,2.52127950100316
"GFDLESM2","r01",2095,294.598693847656,5.08646787446122,2.55011730055895
"GFDLESM2","r01",2096,293.445129394531,3.93290342133622,2.57891008603497
"GFDLESM2","r01",2097,293.910980224609,4.39875425141435,2.60765120862885
"GFDLESM2","r01",2098,293.963684082031,4.45145810883622,2.63633401953797
"GFDLESM2","r01",2099,293.654510498047,4.14228452485185,2.66495186996019
"GFDLESM2","r01",2100,294.769073486328,5.2568475131331,2.69349811109282
"GFDLESM2","r02",1861,290.073425292969,0.561199319773721,-0.808682464174751
"GFDLESM2","r02",1862,290.095642089844,0.583416116648721,-0.806033137615373
"GFDLESM2","r02",1863,289.358245849609,-0.153980123585654,-0.803409373239731
"GFDLESM2","r02",1864,289.494812011719,-0.0174139614762794,-0.80080873499054
"GFDLESM2","r02",1865,290.331878662109,0.819652688914346,-0.798228786810455
"GFDLESM2","r02",1866,289.27783203125,-0.234393941945029,-0.795667092642589
"GFDLESM2","r02",1867,290.34765625,0.835430276804971,-0.793121216429654
"GFDLESM2","r02",1868,290.712280273438,1.20005430024247,-0.790588722114478
"GFDLESM2","r02",1869,291.398468017578,1.8862420443831,-0.788067173639661
"GFDLESM2","r02",1870,290.358856201172,0.846630227976846,-0.78555413494837
"GFDLESM2","r02",1871,289.815460205078,0.303234231883096,-0.783047169983206
"GFDLESM2","r02",1872,290.6875,1.17527402680497,-0.780543842686996
"GFDLESM2","r02",1873,290.374114990234,0.861889017039346,-0.778041717002566
"GFDLESM2","r02",1874,289.554046630859,0.0418206576643456,-0.775538356872801
"GFDLESM2","r02",1875,290.196014404297,0.683788431101846,-0.773031326240528
"GFDLESM2","r02",1876,291.453216552734,1.94099057953935,-0.770518189048516
"GFDLESM2","r02",1877,290.366394042969,0.854168069773721,-0.767996509239424
"GFDLESM2","r02",1878,290.072265625,0.560039651804971,-0.765463850756305
"GFDLESM2","r02",1879,291.193664550781,1.68143857758622,-0.762917777541873
"GFDLESM2","r02",1880,289.872589111328,0.360363138133096,-0.760355853539011
"GFDLESM2","r02",1881,289.706115722656,0.193889749461221,-0.75777564269049
