"model","ens","year","tx5d","tx5d_ano","gmst_ano"
"GFDLESM2","r01",1961,288.634887695312,1.55449597588898,-0.432247960861162
"GFDLESM2","r01",1962,286.708984375,-0.371407344423517,-0.422698036151075
"GFDLESM2","r01",1963,291.79248046875,4.71208874932648,-0.4129080760855
"GFDLESM2","r01",1964,288.355316162109,1.27492444268586,-0.4028904453736
"GFDLESM2","r01",1965,288.386932373047,1.30654065362336,-0.39265750872471
"GFDLESM2","r01",1966,289.827911376953,2.74751965752961,-0.382221630848164
"GFDLESM2","r01",1967,291.25830078125,4.17790906182648,-0.371595176453411
"GFDLESM2","r01",1968,289.080383300781,1.99999158135773,-0.360790510249558
"GFDLESM2","r01",1969,287.000793457031,-0.0795982623922669,-0.349819996946053
"GFDLESM2","r01",1970,289.240600585938,2.16020886651398,-0.338696001252288
"GFDLESM2","r01",1971,290.311676025391,3.23128430596711,-0.327430887877483
"GFDLESM2","r01",1972,289.63671875,2.55632703057648,-0.316037021530974
"GFDLESM2","r01",1973,288.384613037109,1.30422131768586,-0.304526766922095
"GFDLESM2","r01",1974,289.5654296875,2.48503796807648,-0.292912488760237
"GFDLESM2","r01",1975,285.392028808594,-1.68836291082977,-0.281206551754678
"GFDLESM2","r01",1976,289.579986572266,2.49959485284211,-0.269421320614754
"GFDLESM2","r01",1977,286.729431152344,-0.350960567079767,-0.257569160049741
"GFDLESM2","r01",1978,289.788238525391,2.70784680596711,-0.245662434768974
"GFDLESM2","r01",1979,287.916687011719,0.836295292295233,-0.233713509481902
"GFDLESM2","r01",1980,289.567565917969,2.48717419854523,-0.221734748897688
"GFDLESM2","r01",1981,288.2568359375,1.17644421807648,-0.209664268151244
"GFDLESM2","r01",1982,287.609924316406,0.529532596982733,-0.197425908161563
"GFDLESM2","r01",1983,287.65869140625,0.578299686826483,-0.185010622314337
"GFDLESM2","r01",1984,290.504547119141,3.42415539971711,-0.172409363995087
"GFDLESM2","r01",1985,289.521636962891,2.44124524346711,-0.159613086589502
"GFDLESM2","r01",1986,287.644653320312,0.564261600888983,-0.146612743483104
"GFDLESM2","r01",1987,289.094940185547,2.01454846612336,-0.133399288061696
"GFDLESM2","r01",1988,290.691619873047,3.61122815362336,-0.119963673710629
"GFDLESM2","r01",1989,289.218322753906,2.13793103448273,-0.10629685381582
"GFDLESM2","r01",1990,289.399688720703,2.31929700127961,-0.092389781762563
"GFDLESM2","r01",1991,288.717224121094,1.63683240167023,-0.0782334109367753
"GFDLESM2","r01",1992,289.1064453125,2.02605359307648,-0.06381869472375
"GFDLESM2","r01",1993,286.902221679688,-0.178170039736017,-0.049136586509519
"GFDLESM2","r01",1994,286.532897949219,-0.547493770204767,-0.0341780396792615
"GFDLESM2","r01",1995,289.063568115234,1.98317639581086,-0.0189340076189524
"GFDLESM2","r01",1996,288.739166259766,1.65877454034211,-0.00339544371399825
"GFDLESM2","r01",1997,286.577362060547,-0.503029658876642,0.0124466986499669
"GFDLESM2","r01",1998,288.706848144531,1.62645642510773,0.0286014660873093
"GFDLESM2","r01",1999,290.362976074219,3.28258435479523,0.0450779052122812
"GFDLESM2","r01",2000,288.703338623047,1.62294690362336,0.0618850626394192
"GFDLESM2","r01",2001,289.869262695312,2.78887097588898,0.0790319849830894
"GFDLESM2","r01",2002,288.482543945312,1.40215222588898,0.0965277188576579
"GFDLESM2","r01",2003,290.630126953125,3.54973523370148,0.114381310877434
"GFDLESM2","r01",2004,289.775390625,2.69499890557648,0.132601807656954
"GFDLESM2","r01",2005,292.690002441406,5.60961072198273,0.151198255810471
"GFDLESM2","r01",2006,289.499664306641,2.41927258721711,0.170179701952407
"GFDLESM2","r01",2007,290.280914306641,3.20052258721711,0.189555192697128
"GFDLESM2","r01",2008,289.904479980469,2.82408826104523,0.209333774659171
"GFDLESM2","r01",2009,290.590087890625,3.50969617120148,0.229524494452676
"GFDLESM2","r01",2010,289.969085693359,2.88869397393586,0.250136398692121
"GFDLESM2","r01",2011,289.003234863281,1.92284314385773,0.271173738946572
"GFDLESM2","r01",2012,290.390228271484,3.30983655206086,0.292624454691236
"GFDLESM2","r01",2013,288.561187744141,1.48079602471711,0.314473124399797
"GFDLESM2","r01",2014,288.825775146484,1.74538342706086,0.336704326546112
"GFDLESM2","r01",2015,288.994049072266,1.91365735284211,0.359302639603868
"GFDLESM2","r01",2016,288.037719726562,0.957328007138983,0.382252642046751
"GFDLESM2","r01",2017,289.607604980469,2.52721326104523,0.405538912348504
"GFDLESM2","r01",2018,290.283508300781,3.20311658135773,0.429146028983155
"GFDLESM2","r01",2019,290.781372070312,3.70098035088898,0.453058570423934
"GFDLESM2","r01",2020,289.746337890625,2.66594617120148,0.477261115145097
"GFDLESM2","r01",2021,288.423858642578,1.34346692315461,0.501738241620046
"GFDLESM2","r01",2022,292.136138916016,5.05574719659211,0.526474528322751
"GFDLESM2","r01",2023,290.252258300781,3.17186658135773,0.551454553726785
"GFDLESM2","r01",2024,290.332763671875,3.25237195245148,0.576662896306004
"GFDLESM2","r01",2025,288.549926757812,1.46953503838898,0.602084134534095
"GFDLESM2","r01",2026,288.940673828125,1.86028210870148,0.627702846884858
"GFDLESM2","r01",2027,290.824554443359,3.74416272393586,0.653503611831979
"GFDLESM2","r01",2028,289.636474609375,2.55608288995148,0.679471007849259
"GFDLESM2","r01",2029,292.232940673828,5.15254895440461,0.705589613410439
"GFDLESM2","r01",2030,289.707183837891,2.62679211846711,0.731844006989149
"GFDLESM2","r01",2031,289.940734863281,2.86034314385773,0.758218767059248
"GFDLESM2","r01",2032,289.238739013672,2.15834729424836,0.784698472094533
"GFDLESM2","r01",2033,289.510498046875,2.43010632745148,0.811267700568578
"GFDLESM2","r01",2034,290.817565917969,3.73717419854523,0.837911030955354
"GFDLESM2","r01",2035,289.712738037109,2.63234631768586,0.864613041728433
"GFDLESM2","r01",2036,291.213226318359,4.13283459893586,0.8913583113615
"GFDLESM2","r01",2037,290.956512451172,3.87612073174836,0.918131418328471
"GFDLESM2","r01",2038,290.654937744141,3.57454602471711,0.944916941103031
"GFDLESM2","r01",2039,292.127593994141,5.04720227471711,0.971699458158923
"GFDLESM2","r01",2040,290.663726806641,3.58333508721711,0.998463547969948
"GFDLESM2","r01",2041,291.768676757812,4.68828503838898,1.02528167371264
"GFDLESM2","r01",2042,289.31396484375,2.23357312432648,1.05223205058496
"GFDLESM2","r01",2043,291.353363037109,4.27297131768586,1.07930788509225
"GFDLESM2","r01",2044,292.674011230469,5.59361951104523,1.10650238374018
"GFDLESM2","r01",2045,291.451538085938,4.37114636651398,1.13380875303432
"GFDLESM2","r01",2046,293.104614257812,6.02422253838898,1.16122019948006
"GFDLESM2","r01",2047,291.028900146484,3.94850842706086,1.18872992958291
"GFDLESM2","r01",2048,291.178192138672,4.09780041924836,1.21633114984854
"GFDLESM2","r01",2049,290.453948974609,3.37355725518586,1.24401706678231
"GFDLESM2","r01",2050,290.404632568359,3.32424084893586,1.27178088688993
"GFDLESM2","r01",2051,290.882202148438,3.80181042901398,1.29961581667675
"GFDLESM2","r01",2052,293.701416015625,6.62102429620148,1.32751506264833
"GFDLESM2","r01",2053,290.768127441406,3.68773572198273,1.35547183131035
"GFDLESM2","r01",2054,290.435852050781,3.35546033135773,1.3834793291681
"GFDLESM2","r01",2055,292.42041015625,5.34001843682648,1.41153076272724
"GFDLESM2","r01",2056,292.123901367188,5.04350964776398,1.43961933849329
"GFDLESM2","r01",2057,290.311187744141,3.23079602471711,1.46773826297175
"GFDLESM2","r01",2058,290.526702880859,3.44631116143586,1.49588074266813
"GFDLESM2","r01",2059,291.95654296875,4.87615124932648,1.52403998408795
"GFDLESM2","r01",2060,292.761779785156,5.68138806573273,1.55220919373676
"GFDLESM2","r01",2061,291.354309082031,4.27391736260773,1.58038157812013
"GFDLESM2","r01",2062,292.295074462891,5.21468274346711,1.6085503437435
"GFDLESM2","r01",2063,289.636352539062,2.55596081963898,1.63670869711245
"GFDLESM2","r01",2064,289.438812255859,2.35842053643586,1.66484984473249
"GFDLESM2","r01",2065,292.737731933594,5.65734021417023,1.69296699310905
"GFDLESM2","r01",2066,290.618530273438,3.53813855401398,1.72105334874777
"GFDLESM2","r01",2067,291.856689453125,4.77629773370148,1.74910211815416
"GFDLESM2","r01",2068,291.001037597656,3.92064587823273,1.77710650783371
"GFDLESM2","r01",2069,292.000518798828,4.92012707940461,1.80505972429194
"GFDLESM2","r01",2070,289.703460693359,2.62306897393586,1.83295497403441
"GFDLESM2","r01",2071,289.578125,2.49773328057648,1.86087847077755
"GFDLESM2","r01",2072,293.215240478516,6.13484875909211,1.88891652469903
"GFDLESM2","r01",2073,292.179046630859,5.09865491143586,1.91706248699654
"GFDLESM2","r01",2074,291.495452880859,4.41506116143586,1.94530970886757
"GFDLESM2","r01",2075,291.181121826172,4.10073010674836,1.97365154150981
"GFDLESM2","r01",2076,291.640228271484,4.55983655206086,2.00208133612068
"GFDLESM2","r01",2077,291.131439208984,4.05104748956086,2.03059244389783
"GFDLESM2","r01",2078,291.187561035156,4.10716931573273,2.05917821603896
"GFDLESM2","r01",2079,294.351837158203,7.27144543877961,2.08783200374148
"GFDLESM2","r01",2080,291.378692626953,4.29830090752961,2.11654715820293
"GFDLESM2","r01",2081,291.283538818359,4.20314709893586,2.14531703062107
"GFDLESM2","r01",2082,291.298553466797,4.21816174737336,2.17413497219337
"GFDLESM2","r01",2083,293.320709228516,6.24031750909211,2.20299433411742
"GFDLESM2","r01",2084,293.863555908203,6.78316418877961,2.23188846759075
"GFDLESM2","r01",2085,292.107452392578,5.02706067315461,2.26081072381101
"GFDLESM2","r01",2086,290.103210449219,3.02281872979523,2.28975445397566
"GFDLESM2","r01",2087,291.655181884766,4.57479016534211,2.31871300928236
"GFDLESM2","r01",2088,290.902374267578,3.82198254815461,2.3476797409287
"GFDLESM2","r01",2089,292.081970214844,5.00157849542023,2.37664800011231
"GFDLESM2","r01",2090,292.187072753906,5.10668103448273,2.40561113803062
"GFDLESM2","r01",2091,291.722381591797,4.64198987237336,2.43456250588127
"GFDLESM2","r01",2092,292.878692626953,5.79830090752961,2.46349545486191
"GFDLESM2","r01",2093,293.922821044922,6.84242932549836,2.49240333616996
"GFDLESM2","r01",2094,292.617706298828,5.53731457940461,2.52127950100316
"GFDLESM2","r01",2095,293.031768798828,5.95137707940461,2.55011730055895
"GFDLESM2","r01",2096,291.614349365234,4.53395764581086,2.57891008603497
"GFDLESM2","r01",2097,293.386871337891,6.30647961846711,2.60765120862885
"GFDLESM2","r01",2098,292.795013427734,5.71462170831086,2.63633401953797
"GFDLESM2","r01",2099,293.140838623047,6.06044690362336,2.66495186996019
"GFDLESM2","r01",2100,293.760345458984,6.67995373956086,2.69349811109282
"GFDLESM2","r02",1861,288.429779052734,1.34938733331086,-0.808682464174751
"GFDLESM2","r02",1862,286.968475341797,-0.111916377626642,-0.806033137615373
"GFDLESM2","r02",1863,287.170318603516,0.0899268840921081,-0.803409373239731
"GFDLESM2","r02",1864,288.420166015625,1.33977429620148,-0.80080873499054
"GFDLESM2","r02",1865,288.578308105469,1.49791638604523,-0.798228786810455
"GFDLESM2","r02",1866,286.973724365234,-0.106667354189142,-0.795667092642589
"GFDLESM2","r02",1867,287.484680175781,0.404288456357733,-0.793121216429654
"GFDLESM2","r02",1868,290.258850097656,3.17845837823273,-0.790588722114478
"GFDLESM2","r02",1869,291.065551757812,3.98516003838898,-0.788067173639661
"GFDLESM2","r02",1870,288.784057617188,1.70366589776398,-0.78555413494837
"GFDLESM2","r02",1871,288.381317138672,1.30092541924836,-0.783047169983206
"GFDLESM2","r02",1872,289.286041259766,2.20564954034211,-0.780543842686996
"GFDLESM2","r02",1873,289.455474853516,2.37508313409211,-0.778041717002566
"GFDLESM2","r02",1874,286.892181396484,-0.188210322939142,-0.775538356872801
"GFDLESM2","r02",1875,287.289093017578,0.208701298154608,-0.773031326240528
"GFDLESM2","r02",1876,291.121795654297,4.04140393487336,-0.770518189048516
"GFDLESM2","r02",1877,288.758666992188,1.67827527276398,-0.767996509239424
"GFDLESM2","r02",1878,288.271026611328,1.19063489190461,-0.765463850756305
"GFDLESM2","r02",1879,291.293914794922,4.21352307549836,-0.762917777541873
"GFDLESM2","r02",1880,287.741790771484,0.661399052060858,-0.760355853539011
"GFDLESM2","r02",1881,285.877868652344,-1.20252306707977,-0.75777564269049
"GFDLESM2","r02",1882,288.1142578125,1.03386609307648,-0.755174708939023
"GFDLESM2","r02",1883,288.721008300781,1.64061658135773,-0.752550616227552
"GFDLESM2","r02",1884,288.034332275391,0.953940555967108,-0.749900928498903
"GFDLESM2","r02",1885,288.182250976562,1.10185925713898,-0.747223209695846
"GFDLESM2","r02",1886,290.171417236328,3.09102551690461,-0.74451502376121
"GFDLESM2","r02",1887,287.388824462891,0.308432743467108,-0.74177393463782
"GFDLESM2","r02",1888,289.861175537109,2.78078381768586,-0.738997506268504
"GFDLESM2","r02",1889,287.492889404297,0.412497684873358,-0.736183302595975
"GFDLESM2","r02",1890,290.399810791016,3.31941907159211,-0.733328887563175
"GFDLESM2","r02",1891,288.787261962891,1.70687024346711,-0.730473149207057
"GFDLESM2","r02",1892,288.894439697266,1.81404797784211,-0.72765415050776
"GFDLESM2","r02",1893,287.943359375,0.862967655576483,-0.724868217822973
"GFDLESM2","r02",1894,286.619720458984,-0.460671260439142,-0.722111677510043
"GFDLESM2","r02",1895,288.667846679688,1.58745496026398,-0.719380855926829
"GFDLESM2","r02",1896,287.529541015625,0.449149296201483,-0.716672079430737
"GFDLESM2","r02",1897,287.524505615234,0.444113895810858,-0.713981674379397
"GFDLESM2","r02",1898,287.794555664062,0.714163944638983,-0.711305967130329
"GFDLESM2","r02",1899,289.195495605469,2.11510388604523,-0.708641284041335
"GFDLESM2","r02",1900,285.683380126953,-1.39701159247039,-0.705983951469648
"GFDLESM2","r02",1901,288.568664550781,1.48827283135773,-0.703330295773071
"GFDLESM2","r02",1902,289.385467529297,2.30507580987336,-0.700676643309066
"GFDLESM2","r02",1903,289.08642578125,2.00603406182648,-0.698019320435321
"GFDLESM2","r02",1904,290.251586914062,3.17119519463898,-0.695354653509355
"GFDLESM2","r02",1905,290.304565429688,3.22417371026398,-0.692678968888799
"GFDLESM2","r02",1906,287.048767089844,-0.0316246295797669,-0.689988592931172
"GFDLESM2","r02",1907,288.561859130859,1.48146741143586,-0.687279851993992
"GFDLESM2","r02",1908,287.979064941406,0.898673221982733,-0.684549072434891
"GFDLESM2","r02",1909,291.605255126953,4.52486340752961,-0.681792580611557
"GFDLESM2","r02",1910,289.355651855469,2.27526013604523,-0.679006702881509
"GFDLESM2","r02",1911,287.201934814453,0.121543095029608,-0.676187765602208
"GFDLESM2","r02",1912,286.186492919922,-0.893898799501642,-0.673332095131343
"GFDLESM2","r02",1913,291.065948486328,3.98555676690461,-0.670436017826489
"GFDLESM2","r02",1914,291.605651855469,4.52526013604523,-0.667495860045108
"GFDLESM2","r02",1915,288.387237548828,1.30684582940461,-0.664507948144944
"GFDLESM2","r02",1916,287.685546875,0.605155155576483,-0.661468608483517
"GFDLESM2","r02",1917,287.960021972656,0.879630253232733,-0.658374167418401
"GFDLESM2","r02",1918,289.303070068359,2.22267834893586,-0.655220951307115
"GFDLESM2","r02",1919,290.876525878906,3.79613415948273,-0.65200528650729
"GFDLESM2","r02",1920,290.681427001953,3.60103528252961,-0.648723499376501
"GFDLESM2","r02",1921,288.507385253906,1.42699353448273,-0.645388639738997
"GFDLESM2","r02",1922,289.541198730469,2.46080701104523,-0.642013997363506
"GFDLESM2","r02",1923,292.810455322266,5.73006360284211,-0.63859625852416
"GFDLESM2","r02",1924,287.907348632812,0.826956913388983,-0.635132109495089
"GFDLESM2","r02",1925,286.117340087891,-0.963051631532892,-0.63161823655048
"GFDLESM2","r02",1926,286.354095458984,-0.726296260439142,-0.628051325964577
"GFDLESM2","r02",1927,286.865905761719,-0.214485957704767,-0.624428064011454
"GFDLESM2","r02",1928,287.182952880859,0.102561161435858,-0.62074513696524
"GFDLESM2","r02",1929,290.847747802734,3.76735608331086,-0.616999231100351
"GFDLESM2","r02",1930,288.947906494141,1.86751477471711,-0.613187032690632
"GFDLESM2","r02",1931,287.131439208984,0.0510474895608581,-0.609305228010442
"GFDLESM2","r02",1932,291.859191894531,4.77880017510773,-0.605350503333909
"GFDLESM2","r02",1933,287.312286376953,0.231894657529608,-0.601319544935222
"GFDLESM2","r02",1934,287.853881835938,0.773490116513983,-0.597209039088511
"GFDLESM2","r02",1935,289.032958984375,1.95256726495148,-0.593015672067907
"GFDLESM2","r02",1936,288.83251953125,1.75212781182648,-0.588736130147709
"GFDLESM2","r02",1937,288.771057128906,1.69066540948273,-0.584367099601991
"GFDLESM2","r02",1938,289.017578125,1.93718640557648,-0.579905266704941
"GFDLESM2","r02",1939,288.864776611328,1.78438489190461,-0.575347317730689
"GFDLESM2","r02",1940,287.646759033203,0.566367313779608,-0.570689938953535
"GFDLESM2","r02",1941,287.075103759766,-0.00528795965789186,-0.56592981664744
"GFDLESM2","r02",1942,289.386413574219,2.30602185479523,-0.561063637086761
"GFDLESM2","r02",1943,288.269104003906,1.18871228448273,-0.556088086545572
"GFDLESM2","r02",1944,287.684783935547,0.604392216123358,-0.550999851298059
"GFDLESM2","r02",1945,288.697082519531,1.61669080010773,-0.545795617618353
"GFDLESM2","r02",1946,287.609558105469,0.529166386045233,-0.540472071780641
"GFDLESM2","r02",1947,287.380126953125,0.299735233701483,-0.535025900059225
"GFDLESM2","r02",1948,286.3974609375,-0.682930781923517,-0.529453788728063
"GFDLESM2","r02",1949,288.910552978516,1.83016125909211,-0.523752424061456
"GFDLESM2","r02",1950,290.467834472656,3.38744275323273,-0.517918492333536
"GFDLESM2","r02",1951,288.997528076172,1.91713635674836,-0.511825027350824
"GFDLESM2","r02",1952,289.102264404297,2.02187268487336,-0.505355515209828
"GFDLESM2","r02",1953,289.263977050781,2.18358533135773,-0.498522320620054
"GFDLESM2","r02",1954,288.035430908203,0.955039188779608,-0.491337808290666
"GFDLESM2","r02",1955,288.493621826172,1.41323010674836,-0.483814342931112
"GFDLESM2","r02",1956,287.874328613281,0.793936893857733,-0.475964289250612
"GFDLESM2","r02",1957,290.162628173828,3.08223645440461,-0.467800011958559
"GFDLESM2","r02",1958,288.425598144531,1.34520642510773,-0.459333875764173
"GFDLESM2","r02",1959,288.711517333984,1.63112561456086,-0.450578245377073
"GFDLESM2","r02",1960,288.325408935547,1.24501721612336,-0.441545485506253
"GFDLESM2","r02",1961,288.248657226562,1.16826550713898,-0.432247960861162
"GFDLESM2","r02",1962,289.385772705078,2.30538098565461,-0.422698036151075
"GFDLESM2","r02",1963,287.309020996094,0.228629276670233,-0.4129080760855
"GFDLESM2","r02",1964,287.931274414062,0.850882694638983,-0.4028904453736
"GFDLESM2","r02",1965,285.556915283203,-1.52347643622039,-0.39265750872471
"GFDLESM2","r02",1966,287.58837890625,0.507987186826483,-0.382221630848164
"GFDLESM2","r02",1967,290.130584716797,3.05019299737336,-0.371595176453411
"GFDLESM2","r02",1968,290.140838623047,3.06044690362336,-0.360790510249558
"GFDLESM2","r02",1969,287.708343505859,0.627951786435858,-0.349819996946053
"GFDLESM2","r02",1970,286.049560546875,-1.03083117254852,-0.338696001252288
"GFDLESM2","r02",1971,288.757934570312,1.67754285088898,-0.327430887877483
"GFDLESM2","r02",1972,290.341766357422,3.26137463799836,-0.316037021530974
"GFDLESM2","r02",1973,287.568878173828,0.488486454404608,-0.304526766922095
"GFDLESM2","r02",1974,288.538360595703,1.45796887627961,-0.292912488760237
"GFDLESM2","r02",1975,289.080261230469,1.99986951104523,-0.281206551754678
"GFDLESM2","r02",1976,287.2919921875,0.211600468076483,-0.269421320614754
"GFDLESM2","r02",1977,289.276641845703,2.19625012627961,-0.257569160049741
"GFDLESM2","r02",1978,288.684661865234,1.60427014581086,-0.245662434768974
